"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.478637508E1,-7.940779686E0,-4.128310680E0,-1.368291020E0
5.479644588E1,-7.428200722E0,-3.869497061E0,-1.360556841E0
5.480651668E1,-6.735664368E0,-3.502288103E0,-1.259972692E0
5.481658748E1,-5.889505386E0,-3.135018587E0,-1.110906363E0
5.482665828E1,-4.829503536E0,-2.687449932E0,-8.792729974E-1
5.483672908E1,-3.616332054E0,-2.243929625E0,-5.874440670E-1
5.484679988E1,-2.501282215E0,-1.909212112E0,-2.451603413E-1
5.485687069E1,-1.399220109E0,-1.616962314E0,1.744083464E-1
5.486694149E1,-4.193396568E-1,-1.352144480E0,5.890423059E-1
5.487701229E1,2.993550301E-1,-1.177724481E0,9.671124220E-1
5.488708309E1,7.970382571E-1,-1.080482483E0,1.292773128E0
5.489715389E1,1.266649246E0,-9.354669452E-1,1.526429296E0
5.490722469E1,1.703051805E0,-5.789129734E-1,1.618571162E0
5.491729549E1,1.965793133E0,-1.222564131E-1,1.819420576E0
5.492736629E1,2.058872700E0,1.131409928E-1,2.167831898E0
5.493743709E1,2.220565319E0,1.537459940E-1,2.314381123E0
5.494750789E1,2.323957205E0,1.673347503E-1,2.389096498E0
5.495760921E1,2.277115107E0,7.401325554E-2,2.413746357E0
5.496764949E1,2.086199045E0,5.961312726E-2,2.386070490E0
5.497772029E1,1.643913746E0,6.031309813E-2,2.345428228E0
5.498779110E1,1.014641523E0,-6.976437569E-2,2.284644842E0
5.499786190E1,5.192360282E-1,-1.286185086E-1,2.194678307E0
5.500793270E1,9.076040238E-2,-1.865457296E-1,2.016107559E0
5.501800350E1,-2.788862586E-1,-2.420246899E-1,1.801325321E0
5.502859310E1,-5.866379142E-1,-2.771529555E-1,1.556169629E0
5.503860286E1,-9.063134789E-1,-3.178435862E-1,1.328606367E0
5.504864315E1,-1.251379609E0,-3.335563540E-1,1.152273178E0
5.505865291E1,-1.661873579E0,-3.492292464E-1,1.019203305E0
5.506869320E1,-1.964793444E0,-3.780519366E-1,9.040760398E-1
5.507870296E1,-2.193526983E0,-3.981499076E-1,8.041550517E-1
5.508871273E1,-2.350370169E0,-3.956010938E-1,7.091583014E-1
5.509872249E1,-2.439608812E0,-3.822118640E-1,6.101979017E-1
5.510876278E1,-2.536437035E0,-3.716540933E-1,5.109294057E-1
5.511877254E1,-2.650836229E0,-3.729093671E-1,4.165133536E-1
5.512887386E1,-2.725527287E0,-3.826765716E-1,3.180344403E-1
5.513894466E1,-2.730661154E0,-3.795574605E-1,2.324675918E-1
5.514901546E1,-2.690836906E0,-3.668681681E-1,1.534956545E-1
5.515908626E1,-2.621293068E0,-3.491277993E-1,9.715945274E-2
5.516912654E1,-2.535233259E0,-3.247634768E-1,4.591516033E-2
5.518923763E1,-2.251934528E0,-2.585687935E-1,-6.200876832E-2
5.519933895E1,-2.003244162E0,-2.105143368E-1,-1.160338596E-1
5.520940975E1,-1.696965933E0,-1.563355625E-1,-1.829251796E-1
5.521945003E1,-1.397532105E0,-1.044669971E-1,-2.405363321E-1
5.522955135E1,-1.106384158E0,-7.586959004E-2,-2.822464108E-1
5.523959163E1,-8.096548319E-1,-6.303483993E-2,-3.078946471E-1
5.524969295E1,-4.986287057E-1,-6.409311295E-2,-3.230283856E-1
5.525982479E1,-1.727750152E-1,-6.731281430E-2,-2.970272303E-1
5.527053646E1,1.708184928E-1,-7.741834223E-2,-2.375878394E-1
5.529058650E1,7.008816600E-1,-1.758516133E-1,-2.069911808E-1
5.530059627E1,8.831661940E-1,-1.906832010E-1,-2.840923369E-1
5.531060604E1,1.058314085E0,-2.201568186E-1,-3.981375396E-1
5.532061580E1,1.237463117E0,-2.964088321E-1,-4.665389955E-1
5.533065608E1,1.399470925E0,-3.805990815E-1,-5.438985229E-1
5.534066585E1,1.506601453E0,-5.671073794E-1,-6.651813388E-1
5.535070613E1,1.543083072E0,-8.130334616E-1,-8.019083738E-1
5.536071590E1,1.535494328E0,-1.027733564E0,-9.760663509E-1
5.537072566E1,1.460060596E0,-1.246054769E0,-1.177335143E0
5.538079647E1,1.292415500E0,-1.449404001E0,-1.388168931E0
5.539080623E1,1.109464645E0,-1.628979206E0,-1.588907003E0
5.541085628E1,7.668115497E-1,-2.034482002E0,-1.725716829E0
5.542089656E1,5.861510634E-1,-2.264279604E0,-1.802338004E0
5.543096736E1,4.242420495E-1,-2.384644985E0,-1.986033320E0
5.544103816E1,3.770149648E-1,-2.383907318E0,-2.095212460E0
5.545110897E1,3.446661234E-1,-2.376853704E0,-2.021704197E0
5.546111873E1,4.285324812E-1,-2.324559450E0,-1.903613329E0
5.547125057E1,6.158710718E-1,-2.205625057E0,-1.763225436E0
5.548132137E1,8.363027573E-1,-2.053154230E0,-1.747987509E0
5.549139217E1,1.075788736E0,-1.816606283E0,-1.695766330E0
5.550146297E1,1.388347745E0,-1.481445432E0,-1.547475815E0
5.551156429E1,1.852087021E0,-1.149904251E0,-1.328761339E0
5.552160457E1,2.542539835E0,-7.657006383E-1,-1.054805636E0
5.553167537E1,3.428386450E0,-2.658361793E-1,-7.643920183E-1
5.554174617E1,4.268735886E0,3.240759671E-1,-5.148897171E-1
5.555181697E1,4.955450535E0,9.142017961E-1,-3.158410490E-1
5.556188778E1,5.517257690E0,1.506150603E0,-1.599213481E-1
5.557195858E1,5.980036736E0,2.147078514E0,-1.350611299E-1
5.559206966E1,6.667555809E0,3.264198780E0,1.645590812E-1
5.560214046E1,6.805079937E0,3.695595026E0,3.113196194E-1
5.561224178E1,6.808543682E0,4.134003162E0,4.203850329E-1
5.562234310E1,6.749877930E0,4.562451363E0,4.459470212E-1
5.563238338E1,6.659714699E0,4.994753838E0,5.093510747E-1
5.564248470E1,6.499044418E0,5.418642044E0,6.272533536E-1
5.565255550E1,6.310233116E0,5.794351578E0,7.361052632E-1
5.566262630E1,6.066619873E0,6.029746532E0,8.573375940E-1
5.567272762E1,5.724882126E0,6.113629818E0,1.041686416E0
5.568279842E1,5.316680431E0,6.093486786E0,1.284094214E0
5.569286922E1,4.943795681E0,6.053707600E0,1.501128674E0
5.570290950E1,4.592885494E0,5.975712776E0,1.650141597E0
5.571298030E1,4.140493870E0,5.901625633E0,1.713651419E0
5.572299007E1,3.664696932E0,5.786481857E0,1.718037605E0
5.573306087E1,3.153500795E0,5.590867519E0,1.699854493E0
5.574340633E1,2.501166344E0,5.367767811E0,1.625501990E0
5.576330379E1,1.077962756E0,4.593140125E0,1.323417902E0
5.577334407E1,4.455522001E-1,4.043663025E0,1.118125796E0
5.578341487E1,-1.510288268E-1,3.395952940E0,9.582685828E-1
5.579351619E1,-7.501711249E-1,2.677220821E0,8.869671226E-1
5.580355648E1,-1.390950084E0,1.913905382E0,8.208664060E-1
5.581365779E1,-2.041853905E0,1.125997663E0,7.131686807E-1
5.582369808E1,-2.780461550E0,3.364489377E-1,4.826955199E-1
5.583379940E1,-3.637889624E0,-4.422148764E-1,1.047733426E-1
5.584383968E1,-4.589479446E0,-1.196820259E0,-2.965703607E-1
5.585391048E1,-5.559529781E0,-1.913024545E0,-6.492959857E-1
5.586398128E1,-6.534113407E0,-2.598774195E0,-9.767799973E-1
5.587402156E1,-7.493367672E0,-3.247064590E0,-1.220927119E0
5.588412288E1,-8.309395790E0,-3.809360743E0,-1.357167006E0
5.589419368E1,-8.895976067E0,-4.228404522E0,-1.395552278E0
5.590426448E1,-9.279671669E0,-4.487700462E0,-1.381531477E0
5.591433528E1,-9.510816574E0,-4.588837624E0,-1.335973501E0
5.592440608E1,-9.648902893E0,-4.542322636E0,-1.252444625E0
5.593450740E1,-9.633060455E0,-4.426206589E0,-1.177318335E0
5.594454769E1,-9.491399765E0,-4.324477673E0,-1.283355117E0
5.595461849E1,-9.219026566E0,-4.377654552E0,-1.505236864E0
5.596471981E1,-8.920037270E0,-4.531002522E0,-1.815517664E0
5.597476009E1,-9.111601830E0,-4.515413761E0,-2.165263414E0
5.598486141E1,-9.306505203E0,-4.309872627E0,-2.089842558E0
5.599490169E1,-9.186141014E0,-4.014243126E0,-1.993195057E0
5.600497249E1,-8.378301620E0,-3.708728075E0,-1.791598201E0
5.601501278E1,-7.367213249E0,-3.339890480E0,-1.228712797E0
5.602502254E1,-5.561371326E0,-2.846487045E0,-4.389073551E-1
5.603518489E1,-3.382099628E0,-2.101315022E0,2.027966827E-1
5.604525570E1,-1.631845236E0,-1.696484685E0,7.483354211E-1
5.605532650E1,-2.118718922E-1,-1.480559230E0,1.242407680E0
5.606539730E1,1.059146166E0,-1.287898421E0,1.623582006E0
5.607549862E1,2.126270533E0,-1.141845584E0,1.940781474E0
5.608553890E1,2.936856747E0,-1.084336400E0,2.249887943E0
5.609560970E1,3.429625511E0,-1.038289666E0,2.531102896E0
5.610568050E1,3.642938137E0,-7.369619012E-1,2.979657412E0
5.611575130E1,3.434010744E0,-2.764188945E-1,3.217398643E0
5.612582210E1,3.199694157E0,5.924319103E-2,3.526571751E0
5.613589290E1,3.479171991E0,2.206921875E-1,3.471707106E0
5.614596370E1,3.709533691E0,3.100424707E-1,3.425822973E0
5.615603450E1,4.055240631E0,4.258619845E-1,3.496950865E0
5.616610530E1,4.017832756E0,5.669702291E-1,3.296021461E0
5.617617610E1,3.382385969E0,4.809701741E-1,2.895307779E0
5.618624691E1,2.438459158E0,9.640652686E-2,2.573358059E0
5.619634822E1,1.777823091E0,-9.975008667E-3,2.186114311E0
5.620638851E1,1.215228558E0,-7.335734367E-2,1.722157836E0
5.621645931E1,5.661712289E-1,-7.822472602E-2,1.293098569E0
5.622653011E1,-8.123399317E-2,-1.446280628E-1,9.122304916E-1
5.623663143E1,-6.558473706E-1,-2.349193990E-1,5.629927516E-1
5.624667171E1,-1.185159087E0,-2.778479457E-1,2.880002856E-1
5.625674251E1,-1.633913040E0,-2.669518292E-1,2.195165493E-2
5.626681331E1,-1.872337699E0,-2.179654688E-1,-2.047054023E-1
5.627688411E1,-1.875437379E0,-1.774427593E-1,-3.387966752E-1
5.628695491E1,-1.705527425E0,-1.580289453E-1,-3.777590096E-1
5.629702571E1,-1.598170280E0,-1.610275209E-1,-4.271335900E-1
5.630709652E1,-1.553904057E0,-1.756437868E-1,-4.459264576E-1
5.631716732E1,-1.629146457E0,-2.292049229E-1,-5.232417583E-1
5.632723812E1,-1.846744299E0,-3.054693937E-1,-6.661955714E-1
5.633733944E1,-2.070986748E0,-3.397912681E-1,-8.629477024E-1
5.634741024E1,-2.154930115E0,-3.416891396E-1,-1.006131291E0
5.635745052E1,-2.122864485E0,-3.342347145E-1,-1.139739156E0
5.636755184E1,-2.066688061E0,-3.066955805E-1,-1.214228272E0
5.637759212E1,-1.913401842E0,-2.709621191E-1,-1.227310181E0
5.638766292E1,-1.665842652E0,-2.289438695E-1,-1.206348300E0
5.639773372E1,-1.337346792E0,-1.860876679E-1,-1.196603298E0
5.640780452E1,-9.862769246E-1,-1.489550918E-1,-1.216775656E0
5.641787532E1,-6.604616642E-1,-9.423095733E-2,-1.242028236E0
5.642794612E1,-3.092316389E-1,-4.926236346E-2,-1.126295090E0
5.643801693E1,4.207643121E-2,-1.284805126E-2,-9.556248188E-1
5.644808773E1,3.660776019E-1,-8.740498684E-3,-7.842471600E-1
5.645815853E1,7.093436718E-1,-1.190450275E-3,-7.266618609E-1
5.646825985E1,1.033385634E0,6.132149324E-2,-7.650581598E-1
5.647833065E1,1.302176714E0,1.294157505E-1,-8.487944603E-1
5.648840145E1,1.529224157E0,1.909309328E-1,-1.005112290E0
5.649844173E1,1.738342285E0,2.497152388E-1,-1.130964518E0
5.650854305E1,1.926258326E0,3.011980355E-1,-1.135370135E0
5.651858333E1,2.085375071E0,3.603772521E-1,-1.068292618E0
5.652865413E1,2.201660633E0,4.252376556E-1,-9.695075750E-1
5.653875545E1,2.270860910E0,4.894388318E-1,-8.659539819E-1
5.654879573E1,2.303391457E0,5.507362485E-1,-7.844093442E-1
5.655889705E1,2.293062925E0,6.056108475E-1,-6.950142980E-1
5.656893734E1,2.239967585E0,6.482542157E-1,-5.593938828E-1
5.657900814E1,2.155039072E0,6.649546027E-1,-3.706787825E-1
5.658910946E1,2.016340733E0,6.478818059E-1,-2.322106063E-1
5.659914974E1,1.900407195E0,6.573529840E-1,-9.863507748E-2
5.660922054E1,1.780639291E0,7.001867890E-1,2.379030222E-3
5.661932186E1,1.642325163E0,6.811013818E-1,1.113616079E-1
5.662936214E1,1.506927133E0,6.546861529E-1,2.281512171E-1
5.663946346E1,1.385404229E0,5.977581739E-1,3.790541291E-1
5.664953426E1,1.228664398E0,5.358564258E-1,5.420079827E-1
5.665957454E1,1.022795677E0,4.508207142E-1,6.679420471E-1
5.666964534E1,8.093994260E-1,3.217865229E-1,7.616612911E-1
5.667971614E1,6.172295213E-1,1.298763007E-1,7.713797688E-1
5.668978694E1,4.629561007E-1,-1.302462369E-1,7.516758442E-1
5.669985775E1,3.347798586E-1,-3.833050728E-1,5.888647437E-1
5.670989803E1,2.070672810E-1,-5.979319215E-1,3.267991245E-1
5.671999935E1,7.822181284E-2,-8.100266457E-1,-9.437560104E-3
5.673007015E1,-3.141807765E-2,-1.018655539E0,-3.704570830E-1
5.674014095E1,-9.839399904E-2,-1.188732743E0,-7.278807759E-1
5.675021175E1,-1.438129693E-1,-1.304536581E0,-1.041151166E0
5.676028255E1,-1.539918482E-1,-1.355247021E0,-1.232285261E0
5.677038387E1,-1.255831569E-1,-1.365243673E0,-1.274310112E0
5.678042415E1,-6.170514598E-2,-1.338362932E0,-1.275730848E0
5.679052547E1,5.256207660E-2,-1.235483766E0,-1.235064745E0
5.680056575E1,1.956688315E-1,-1.048016071E0,-1.120314121E0
5.681063655E1,3.705154061E-1,-8.464143276E-1,-9.516729712E-1
5.682070736E1,5.640136003E-1,-7.031520605E-1,-7.930887938E-1
5.683077816E1,8.688372970E-1,-5.798257589E-1,-5.604731441E-1
5.684084896E1,1.303697824E0,-3.737880588E-1,-3.171596527E-1
5.685091976E1,1.853807569E0,-5.221271515E-2,-1.344452263E-3
5.686099056E1,2.492967844E0,3.295743167E-1,3.322848380E-1
5.687106136E1,3.192994595E0,7.908073664E-1,6.517567039E-1
5.688113216E1,3.804002523E0,1.402582407E0,9.222257733E-1
5.689120296E1,4.276075840E0,2.054555893E0,1.118006587E0
5.690127376E1,4.635779858E0,2.615359545E0,1.185373545E0
5.691134456E1,4.952821255E0,3.095492125E0,1.186286569E0
5.692141536E1,5.254869461E0,3.532728434E0,1.096769929E0
5.693148616E1,5.535657883E0,3.939817667E0,8.589497209E-1
5.694155696E1,5.775404930E0,4.265542507E0,5.034106970E-1
5.695162777E1,5.941467762E0,4.512930870E0,6.192160025E-2
5.696169857E1,6.044401169E0,4.750118256E0,-4.000554085E-1
5.697179988E1,6.004307747E0,5.018902779E0,-8.669604063E-1
5.698184017E1,5.807659149E0,5.400943279E0,-1.383361340E0
5.699191097E1,5.588747501E0,5.842048645E0,-1.778359532E0
5.700198177E1,5.234426022E0,6.117392540E0,-2.060012341E0
5.701205257E1,4.759204865E0,6.157207012E0,-2.190071106E0
5.702212337E1,4.205085278E0,5.999292850E0,-2.188192368E0
5.703216365E1,3.705280542E0,5.817984581E0,-2.141257286E0
5.704226497E1,3.283838987E0,5.516705036E0,-2.045757055E0
5.705236629E1,2.861355305E0,5.193637848E0,-1.867504358E0
5.706240657E1,2.455932379E0,4.866807938E0,-1.601772428E0
5.707250789E1,1.980802059E0,4.508256912E0,-1.265492439E0
5.708254818E1,1.406807542E0,4.087986946E0,-8.816483617E-1
5.709313778E1,7.805613279E-1,3.619168520E0,-4.358788729E-1
5.711324886E1,-4.259455502E-1,2.593998671E0,4.573751092E-1
5.712325862E1,-1.011420131E0,2.038750410E0,8.202278018E-1
5.714330867E1,-2.108587742E0,8.463320136E-1,1.360451102E0
5.715331844E1,-2.620695591E0,2.837544680E-1,1.522938371E0
5.716332821E1,-3.093468666E0,-2.363010645E-1,1.664104939E0
5.717333797E1,-3.597070932E0,-7.268676162E-1,1.827493310E0
5.718337825E1,-4.203425884E0,-1.233845592E0,2.013839483E0
5.719338802E1,-4.925259590E0,-1.773794532E0,2.216116428E0
5.720342830E1,-5.715118408E0,-2.344840050E0,2.329009771E0
5.721349910E1,-6.537758827E0,-2.903962612E0,2.271507978E0
5.722356990E1,-7.369405746E0,-3.320527554E0,2.104604959E0
5.723361019E1,-8.187218666E0,-3.595545530E0,1.891465306E0
5.724368099E1,-9.000480652E0,-3.763773203E0,1.614943147E0
5.725378231E1,-9.817055702E0,-3.881183624E0,1.314613938E0
5.726382259E1,-1.055017090E1,-3.954212666E0,1.018672824E0
5.727389339E1,-1.116234684E1,-3.967437744E0,7.108750939E-1
5.728396419E1,-1.162229824E1,-3.916299820E0,3.905418813E-1
5.729403499E1,-1.188155270E1,-3.774338722E0,3.468579054E-2
5.730410579E1,-1.190416431E1,-3.568774700E0,-3.154180944E-1
5.731417659E1,-1.165311146E1,-3.514314890E0,-7.149695754E-1
5.732424739E1,-1.123945999E1,-3.403139353E0,-1.163548112E0
5.733434871E1,-1.097485638E1,-3.597208977E0,-1.921123981E0
5.734438900E1,-1.106563473E1,-3.850283861E0,-2.556835651E0
5.735445980E1,-1.106319809E1,-3.964098692E0,-2.918380976E0
5.736511043E1,-9.921204567E0,-3.498583078E0,-2.848908424E0
5.738512996E1,-6.147817135E0,-2.100489616E0,-2.259696484E0
5.739517025E1,-4.477543831E0,-1.725595117E0,-1.661340356E0
5.740518001E1,-3.074157953E0,-1.616330624E0,-8.047067523E-1
5.741522029E1,-1.684980392E0,-1.532879353E0,-7.668595016E-2
5.742523006E1,-1.231107041E-1,-1.343938589E0,4.932841063E-1
5.743523983E1,1.379543543E0,-1.138011456E0,9.368956685E-1
5.744524959E1,2.425236464E0,-1.048599720E0,1.363822937E0
5.745527532E1,2.885083437E0,-1.104495883E0,1.771484494E0
5.746528509E1,2.964100361E0,-1.206314325E0,2.225226164E0
5.747532537E1,2.963706732E0,-1.073280811E0,2.707962990E0
5.748539617E1,2.862767220E0,-5.993285179E-1,3.469500303E0
5.749543645E1,3.126125097E0,-3.720822185E-2,4.047058105E0
5.750553777E1,3.883802652E0,4.440238178E-1,4.373301983E0
5.751557806E1,4.081974506E0,4.942804575E-1,4.439570904E0
5.752564886E1,3.198585749E0,2.377118021E-1,4.280303955E0
5.753571966E1,2.015823126E0,-2.562053502E-1,4.062739849E0
5.754579046E1,1.185082555E0,-4.286901355E-1,3.676764488E0
5.755586126E1,3.600575328E-1,-5.458297729E-1,3.046370029E0
5.756593206E1,-1.533718407E-1,-4.898902476E-1,2.521041155E0
5.757597234E1,-6.402153969E-1,-4.167357683E-1,2.166520119E0
5.758607366E1,-1.369975328E0,-4.669532776E-1,1.976417422E0
5.759614446E1,-1.798070788E0,-4.845415354E-1,1.816595793E0
5.760621526E1,-1.883429408E0,-4.642539918E-1,1.760574341E0
5.761631658E1,-1.825636983E0,-3.754606843E-1,1.742745757E0
5.762635686E1,-1.536097407E0,-2.755609751E-1,1.746575475E0
5.763642766E1,-1.212227941E0,-1.717141420E-1,1.715652823E0
5.764649846E1,-1.003040671E0,-8.475972712E-2,1.593595386E0
5.765656927E1,-8.031230569E-1,7.437820546E-3,1.389697313E0
5.766664007E1,-5.407475233E-1,1.039017066E-1,1.156593800E0
5.767671087E1,-2.332754284E-1,1.940816492E-1,9.063742757E-1
5.768678167E1,1.030912176E-1,2.772402465E-1,6.788513660E-1
5.769685247E1,4.863782525E-1,3.489831686E-1,5.045005083E-1
5.770692327E1,9.099658728E-1,4.088855684E-1,3.608876467E-1
5.771699407E1,1.335493803E0,4.719628096E-1,2.466714680E-1
5.772706487E1,1.741620183E0,5.306465626E-1,1.555369794E-1
5.773710515E1,2.148390770E0,5.889137983E-1,7.520961016E-2
5.774720647E1,2.504465818E0,6.351850033E-1,-1.829704270E-2
5.775730779E1,2.754522085E0,6.638423204E-1,-1.336005777E-1
5.776737859E1,2.892646313E0,6.838954091E-1,-2.138407230E-1
5.777741888E1,2.988333225E0,7.179163694E-1,-2.343284190E-1
5.778752019E1,3.080378532E0,7.241437435E-1,-2.435135245E-1
5.779756048E1,3.151488304E0,7.025377750E-1,-2.175766826E-1
5.780763128E1,3.208010435E0,6.864674687E-1,-1.944622099E-1
5.781770208E1,3.233169556E0,6.969978213E-1,-1.693854481E-1
5.782777288E1,3.213215828E0,7.064981461E-1,-1.337638795E-1
5.783781316E1,3.141216278E0,7.009873390E-1,-1.127104461E-1
5.784791448E1,3.037374258E0,6.760734916E-1,-1.102918014E-1
5.785798528E1,2.890347958E0,6.517141461E-1,-1.156343371E-1
5.786805608E1,2.686866999E0,6.092004776E-1,-1.401830018E-1
5.787812688E1,2.427322865E0,5.504635572E-1,-1.686564386E-1
5.788822820E1,2.125896931E0,4.794438779E-1,-1.916657388E-1
5.789842107E1,1.804613233E0,4.011676013E-1,-1.894322485E-1
5.790858343E1,1.498786449E0,3.168742359E-1,-1.654470712E-1
5.791862371E1,1.229840875E0,2.269179523E-1,-1.320670545E-1
5.792869451E1,9.606909156E-1,1.025541276E-1,-1.533538699E-1
5.793873479E1,7.018539906E-1,-2.455220558E-2,-2.330382168E-1
5.794883611E1,4.569483399E-1,-1.820100397E-1,-3.300474584E-1
5.795893743E1,2.555540204E-1,-3.721196353E-1,-4.198434949E-1
5.796897771E1,1.479861885E-1,-5.739491582E-1,-4.964920878E-1
5.797904851E1,5.374484137E-2,-7.287234664E-1,-5.968447924E-1
5.798911932E1,6.556808203E-2,-8.234000206E-1,-7.275663018E-1
5.799919012E1,1.872567087E-1,-8.898150325E-1,-8.884879947E-1
5.800929143E1,4.133059084E-1,-9.531674981E-1,-1.104532957E0
5.801933172E1,7.153645754E-1,-1.001867890E0,-1.362485290E0
5.802940252E1,1.066802621E0,-1.016659498E0,-1.614067793E0
5.803944280E1,1.418724179E0,-1.026957154E0,-1.871216655E0
5.804954412E1,1.666861296E0,-1.006748557E0,-2.079667807E0
5.805958440E1,1.795708776E0,-1.021444559E0,-2.234668493E0
5.806965520E1,1.864177465E0,-1.044229388E0,-2.351192951E0
5.807966497E1,1.958105326E0,-1.042590022E0,-2.401970863E0
5.808979681E1,2.127135277E0,-9.860512018E-1,-2.403180838E0
5.809986761E1,2.359615326E0,-8.879479170E-1,-2.436502934E0
5.810996892E1,2.563605547E0,-6.914346218E-1,-2.426153898E0
5.812000921E1,2.700304508E0,-4.786083996E-1,-2.402301550E0
5.813011053E1,2.724719763E0,-3.245797753E-1,-2.389902592E0
5.814012029E1,2.696313858E0,-1.895451248E-1,-2.377521038E0
5.815025213E1,2.680385590E0,-5.901706964E-2,-2.340900898E0
5.816059759E1,2.685832500E0,1.106861010E-1,-2.245039463E0
5.818040349E1,2.706828594E0,6.460013390E-1,-1.955618739E0
5.819041326E1,2.767927170E0,9.733834863E-1,-1.786796927E0
5.820057561E1,2.860382318E0,1.301268578E0,-1.643859386E0
5.821067693E1,3.067441225E0,1.652360082E0,-1.490411162E0
5.822071722E1,3.383818150E0,2.016784906E0,-1.330680251E0
5.823081853E1,3.673130035E0,2.332447529E0,-1.180465937E0
5.824085882E1,3.870974779E0,2.553140640E0,-1.074319482E0
5.825096014E1,3.995850563E0,2.702958584E0,-1.003176570E0
5.826100042E1,3.990416765E0,2.838414669E0,-9.356139898E-1
5.827110174E1,3.938790321E0,2.995950699E0,-8.840433955E-1
5.828117254E1,3.902489901E0,3.193843603E0,-8.445013165E-1
5.829124334E1,3.858840704E0,3.391150951E0,-7.646734715E-1
5.830131414E1,3.706511736E0,3.559783936E0,-6.293291450E-1
5.831135442E1,3.547678709E0,3.674727678E0,-4.589832425E-1
5.832142522E1,3.275126219E0,3.705937624E0,-2.648698688E-1
5.833155706E1,2.951545238E0,3.697157860E0,-4.540326819E-2
5.834165838E1,2.632950544E0,3.613573551E0,1.580010056E-1
5.835169866E1,2.346055508E0,3.471486092E0,3.484570384E-1
5.836170843E1,2.085156441E0,3.314409494E0,5.103579760E-1
5.837180974E1,1.826733947E0,3.162423134E0,6.173190475E-1
5.838191106E1,1.539838314E0,3.042103767E0,6.835003495E-1
5.839195135E1,1.202312827E0,2.953761101E0,6.843811274E-1
5.840202215E1,8.465801477E-1,2.888968945E0,6.386362910E-1
5.841206243E1,5.441496372E-1,2.801423550E0,5.761318207E-1
5.842213323E1,2.071794868E-1,2.669689178E0,5.449715257E-1
5.843223455E1,-1.440411508E-1,2.489146471E0,5.775688887E-1
5.844258001E1,-5.259479284E-1,2.200895309E0,6.331040263E-1
5.846238592E1,-1.457042098E0,1.311577320E0,6.835297346E-1
5.847245672E1,-1.996773481E0,7.639486790E-1,6.705830693E-1
5.848249700E1,-2.557190895E0,1.812747270E-1,6.660600305E-1
5.849259832E1,-3.142609596E0,-4.196362495E-1,6.704143882E-1
5.850263860E1,-3.749909878E0,-9.612545371E-1,6.532071233E-1
5.851270940E1,-4.420307636E0,-1.447797775E0,5.959714651E-1
5.852278020E1,-5.179079056E0,-1.915323019E0,4.992988110E-1
5.853288152E1,-5.987517834E0,-2.355437994E0,4.118331373E-1
5.854337957E1,-6.783617496E0,-2.744851112E0,3.675948679E-1
5.856306341E1,-7.833470345E0,-3.411603451E0,3.307104409E-1
5.857313421E1,-8.139182091E0,-3.691834211E0,2.427036762E-1
5.858323553E1,-8.195445061E0,-4.120845318E0,8.764648438E-2
